   0.0   0.9999999960041972E-08   0.3078930603805929E-01   0.5930550396442413E+00   0.2070115634467129E-05   0.7513270247727633E+01   0.2503126161172986E+00   0.2038987353444099E+02   0.9999999960041972E-08
   3.3   0.3471355545600690E-06   0.3079559946665189E-01   0.5934369319405488E+00   0.2584545822982540E-05   0.7643368727341312E+01   0.1078883645320412E+00   0.2024259341067040E+02   0.3222027403556048E-03
   6.7   0.1028768004485369E-05   0.3080219221243032E-01   0.5938823924541268E+00   0.1383768051199703E-05   0.7690646842170779E+01   0.4588574444449049E-01   0.2017375293761259E+02   0.4838067364790081E-03
  10.0   0.2198953405089420E-05   0.3080887075791777E-01   0.5942938595287161E+00   0.8577230958947494E-06   0.7700979551750160E+01   0.1916063897439834E-01   0.2013869332606640E+02   0.6546841660324670E-03
  13.3   0.4097729640718394E-05   0.3081556746254496E-01   0.5946407004003057E+00   0.6250090868231721E-06   0.7694843456812780E+01   0.7802704296815267E-02   0.2011807114736879E+02   0.8266748705679827E-03
  16.7   0.6950395832226957E-05   0.3082223451866103E-01   0.5949104748306001E+00   0.5208187259497917E-06   0.7681471523647028E+01   0.3083933699534969E-02   0.2010354853110640E+02   0.9967250593944845E-03
  20.0   0.1093303740026234E-04   0.3082883766867508E-01   0.5951132483560988E+00   0.4704993473817385E-06   0.7665028037903880E+01   0.1184575218596781E-02   0.2009155967730115E+02   0.1166193332419899E-02
  23.3   0.1615813118381153E-04   0.3083535175655991E-01   0.5952696795595338E+00   0.4429364238397641E-06   0.7647377982682598E+01   0.4410106639193502E-03   0.2008059767929531E+02   0.1333446737601466E-02
  26.7   0.2267873813933077E-04   0.3084175821150549E-01   0.5953984096215232E+00   0.4240643834311196E-06   0.7629314931379743E+01   0.1624776556505003E-03   0.2007005817061355E+02   0.1499934443076555E-02
  30.0   0.3050795646038174E-04   0.3084804249528580E-01   0.5955128267426282E+00   0.4084043475676695E-06   0.7611171450280080E+01   0.6203042980791066E-04   0.2005970014433763E+02   0.1665212259798012E-02
  33.3   0.3963265063284934E-04   0.3085419300554164E-01   0.5956205661707747E+00   0.3937429394637169E-06   0.7593075299400009E+01   0.2778490015225632E-04   0.2004943349769964E+02   0.1830235754309845E-02
  36.7   0.5002386468947111E-04   0.3086020041574342E-01   0.5957255906771364E+00   0.3793873939822252E-06   0.7575069625158910E+01   0.1678866402929940E-04   0.2003922511406416E+02   0.1994630044736703E-02
