   0.0   0.9999999960041972E-08   0.3078930603805929E-01   0.5930550396442413E+00   0.2070115634467129E-05   0.7513270247727633E+01   0.2503126161172986E+00   0.2038987353444099E+02   0.9999999960041972E-08
   3.3   0.3470924820577840E-06   0.3079559952205699E-01   0.5934367836126777E+00   0.2584369042631366E-05   0.7643366295436538E+01   0.1078905469785421E+00   0.2024259516135560E+02   0.3224131010999041E-03
   6.7   0.1032169256102060E-05   0.3080219323061144E-01   0.5938907930462466E+00   0.1386037087717656E-05   0.7690788673927339E+01   0.4576148873945645E-01   0.2017364955412344E+02   0.4800997151160984E-03
  10.0   0.2190996196222367E-05   0.3080887226364535E-01   0.5942974105920414E+00   0.8570775142908438E-06   0.7701041745938232E+01   0.1910909036837546E-01   0.2013865160529550E+02   0.6543336977545617E-03
  13.3   0.4084088431412188E-05   0.3081556940055608E-01   0.5946428680380526E+00   0.6246469885820730E-06   0.7694871279877200E+01   0.7781164990089899E-02   0.2011805527559015E+02   0.8266226257125031E-03
  16.7   0.6934531853879305E-05   0.3082223675452062E-01   0.5949123270637904E+00   0.5206186789790406E-06   0.7681495982294829E+01   0.3064774740066696E-02   0.2010353429103597E+02   0.9964768801428560E-03
  20.0   0.1091406732480059E-04   0.3082884025860153E-01   0.5951144649613430E+00   0.4703180279057946E-06   0.7665040235722706E+01   0.1175616112165507E-02   0.2009155378122480E+02   0.1166181325898159E-02
  23.3   0.1613704216814307E-04   0.3083535464678705E-01   0.5952705590563877E+00   0.4428541762107736E-06   0.7647385401628944E+01   0.4357638048113693E-03   0.2008059464884027E+02   0.1333352329638776E-02
  26.7   0.2265591538053676E-04   0.3084176138727972E-01   0.5953990535728231E+00   0.4240341242168439E-06   0.7629319378996157E+01   0.1594120755075494E-03   0.2007005676446840E+02   0.1499697202635198E-02
  30.0   0.3048361637003844E-04   0.3084804595028808E-01   0.5955132693407914E+00   0.4083844673416427E-06   0.7611173819806059E+01   0.6066836792885058E-04   0.2005969998089158E+02   0.1665147361545750E-02
