0.0   0.1000E-07  0.3079E-01  0.5931E+00  0.7513E+01  0.2503E+00  0.2039E+02  0.1000E-07  0.2070E-05
1.0   0.1200E-03  0.2307E-01  0.6008E+00  0.8587E+01  0.2059E+00  0.1649E+02  0.1067E-02  0.2505E-05
2.0   0.3880E-03  0.2074E-01  0.6569E+00  0.9703E+01  0.1853E+00  0.1406E+02  0.1196E-02  0.1801E-05
3.0   0.6265E-03  0.2054E-01  0.6888E+00  0.1022E+02  0.1867E+00  0.1280E+02  0.1077E-02  0.1518E-05
4.0   0.7759E-03  0.1990E-01  0.7012E+00  0.1059E+02  0.2130E+00  0.1172E+02  0.8715E-03  0.1439E-05
5.0   0.8778E-03  0.1924E-01  0.7077E+00  0.1120E+02  0.2978E+00  0.1032E+02  0.6339E-03  0.1465E-05
6.0   0.8435E-03  0.1779E-01  0.6676E+00  0.1199E+02  0.1016E+01  0.8425E+01  0.1048E-03  0.2200E-05
7.0   0.7732E-03  0.1597E-01  0.7023E+00  0.1222E+02  0.5772E+01  0.7315E+01  0.1208E-04  0.3144E-05
8.0   0.7939E-03  0.2158E-01  0.8219E+00  0.1077E+02  0.8766E+01  0.1059E+02  0.1030E-04  0.6175E-05
9.0   0.7378E-03  0.2364E-01  0.8064E+00  0.9062E+01  0.7928E+01  0.1491E+02  0.1407E-04  0.1224E-04
10.0  0.6455E-03  0.2191E-01  0.7577E+00  0.7499E+01  0.5931E+01  0.2015E+02  0.2204E-04  0.2160E-04
11.0  0.1105E-02  0.2386E-01  0.7473E+00  0.6871E+01  0.5202E+01  0.2291E+02  0.2718E-04  0.3042E-04
12.0  0.3746E-02  0.3394E-01  0.7297E+00  0.6291E+01  0.4423E+01  0.2511E+02  0.3363E-04  0.3671E-04
13.0  0.7353E-02  0.4822E-01  0.6941E+00  0.5897E+01  0.3561E+01  0.2613E+02  0.4319E-04  0.3453E-04
14.0  0.5430E-02  0.4719E-01  0.6834E+00  0.6720E+01  0.3368E+01  0.2298E+02  0.4652E-04  0.2221E-04
15.0  0.4829E-02  0.6512E-01  0.6796E+00  0.6056E+01  0.3871E+01  0.2385E+02  0.3760E-04  0.2786E-04
16.0  0.2444E-02  0.6457E-01  0.7009E+00  0.8023E+01  0.4523E+01  0.2049E+02  0.3724E-04  0.1567E-04
17.0  0.1649E-02  0.6446E-01  0.7374E+00  0.1209E+02  0.4898E+01  0.1488E+02  0.3716E-04  0.7420E-05
18.0  0.2531E-02  0.7916E-01  0.8048E+00  0.1744E+02  0.3332E+01  0.9876E+01  0.5294E-04  0.3512E-05
19.0  0.4288E-02  0.8984E-01  0.9122E+00  0.2304E+02  0.1918E+01  0.5776E+01  0.7849E-04  0.2095E-05
20.0  0.6132E-02  0.9763E-01  0.1008E+01  0.2523E+02  0.1461E+01  0.4145E+01  0.9204E-04  0.1735E-05
21.0  0.7373E-02  0.9800E-01  0.1071E+01  0.2514E+02  0.1249E+01  0.3648E+01  0.9703E-04  0.1477E-05
22.0  0.7880E-02  0.9385E-01  0.1093E+01  0.2396E+02  0.1121E+01  0.3731E+01  0.1096E-03  0.1394E-05
23.0  0.8771E-02  0.9166E-01  0.1054E+01  0.2234E+02  0.9110E+00  0.4223E+01  0.1325E-03  0.1378E-05
24.0  0.0         0.0         0.0         0.0         0.0         0.0         0.0         0.0
