0.0   0.1000E-07  0.3079E-01  0.5931E-00  0.2070E-05  0.7513E+01  0.2503E-00  0.2039E+02  0.1000E-07
1.0   0.8925E-04  0.2315E-01  0.5998E-00  0.2435E-05  0.8586E+01  0.2041E-00  0.1653E+02  0.1168E-02
2.0   0.2920E-03  0.2084E-01  0.6598E-00  0.1663E-05  0.9741E+01  0.1805E-00  0.1414E+02  0.1549E-02
3.0   0.4930E-03  0.2068E-01  0.6989E-00  0.1296E-05  0.1034E+02  0.1778E-00  0.1294E+02  0.1705E-02
4.0   0.6304E-03  0.2005E-01  0.7186E-00  0.1139E-05  0.1081E+02  0.1997E-00  0.1193E+02  0.1640E-02
5.0   0.7281E-03  0.1942E-01  0.7332E-00  0.1103E-05  0.1157E+02  0.2778E-00  0.1058E+02  0.1384E-02
6.0   0.7069E-03  0.1813E-01  0.6990E-00  0.1971E-05  0.1261E+02  0.1000E+01  0.8845E+01  0.1436E-03
7.0   0.6489E-03  0.1635E-01  0.7191E-00  0.3006E-05  0.1280E+02  0.5704E+01  0.7716E+01  0.1375E-04
8.0   0.6641E-03  0.2203E-01  0.8321E-00  0.5931E-05  0.1127E+02  0.8783E+01  0.1102E+02  0.1125E-04
9.0   0.6033E-03  0.2393E-01  0.8100E-00  0.1182E-04  0.9429E+01  0.8043E+01  0.1526E+02  0.1480E-04
10.0  0.5120E-03  0.2200E-01  0.7571E-00  0.2091E-04  0.7763E+01  0.6067E+01  0.2033E+02  0.2253E-04
11.0  0.9299E-03  0.2357E-01  0.7431E-00  0.2961E-04  0.7079E+01  0.5313E+01  0.2309E+02  0.2764E-04
12.0  0.3303E-02  0.3253E-01  0.7229E-00  0.3575E-04  0.6475E+01  0.4524E+01  0.2525E+02  0.3401E-04
13.0  0.6543E-02  0.4556E-01  0.6877E-00  0.3386E-04  0.6058E+01  0.3652E+01  0.2628E+02  0.4340E-04
14.0  0.5393E-02  0.5009E-01  0.6697E-00  0.3218E-04  0.5917E+01  0.3692E+01  0.2496E+02  0.4016E-04
15.0  0.3744E-02  0.5810E-01  0.6696E-00  0.2259E-04  0.6630E+01  0.3734E+01  0.2306E+02  0.4170E-04
16.0  0.1696E-02  0.6011E-01  0.6955E-00  0.1581E-04  0.8063E+01  0.4761E+01  0.2030E+02  0.3488E-04
17.0  0.1278E-02  0.6228E-01  0.7267E-00  0.5257E-05  0.1336E+02  0.3776E+01  0.1354E+02  0.5076E-04
18.0  0.2124E-02  0.7674E-01  0.7983E-00  0.3392E-05  0.1757E+02  0.3290E+01  0.9590E+01  0.5320E-04
19.0  0.3719E-02  0.8772E-01  0.9062E-00  0.2075E-05  0.2296E+02  0.1923E+01  0.5670E+01  0.7949E-04 
20.0  0.5538E-02  0.9620E-01  0.1007E+01  0.1710E-05  0.2529E+02  0.1477E+01  0.4072E+01  0.9755E-04
21.0  0.6894E-02  0.9794E-01  0.1076E+01  0.1471E-05  0.2529E+02  0.1238E+01  0.3696E+01  0.1167E-03
22.0  0.7510E-02  0.9560E-01  0.1107E+01  0.1381E-05  0.2397E+02  0.1024E+01  0.4087E+01  0.1792E-03
23.0  0.8348E-02  0.9246E-01  0.1092E+01  0.1292E-05  0.2269E+02  0.8158E-00  0.4611E+01  0.2738E-03
24.0  0.0         0.0         0.0         0.0         0.0         0.0         0.0         0.0
