 0.0   0.9999999960041972E-08   0.3078930603805929E-01   0.5930552724748850E+00   0.7513270713388920E+01   0.2503182040527463E+00   0.2038987353444099E+02   0.9999999960041972E-08   0.2070115634467129E-05
 1.0   0.4143791638526313E-03   0.3094523632943025E-01   0.5977824390421832E+00   0.7246217993428821E+01   0.1875330920178129E-04   0.1985288918524222E+02   0.5210567139699977E-02   0.1844072278607767E-06
 2.0   0.5853348762202764E-03   0.2343823607486799E-01   0.6403725738046684E+00   0.8441572406553201E+01   0.9059887922345949E-05   0.1605931899778825E+02   0.3400635266068458E-02   0.2466320672819626E-06
 3.0   0.8907741440021130E-03   0.2106792979351854E-01   0.7442664455282834E+00   0.9598499676057299E+01   0.9603233618862636E-05   0.1371377750213883E+02   0.3034938514622889E-02   0.1976998518718129E-06
 4.0   0.1040665594455334E-02   0.2083274681722315E-01   0.7775163132199531E+00   0.1014344012593600E+02   0.1527637408106542E-03   0.1246519231603396E+02   0.2578913358358515E-02   0.1901081248214155E-06
 5.0   0.8222959908331146E-03   0.2020471356794205E-01   0.8425699538630459E+00   0.1028648178941239E+02   0.6713024735223664E+00   0.1236384993556437E+02   0.2042705995252440E-03   0.5170125174048390E-05
 6.0   0.8735804434661737E-03   0.1954967411356760E-01   0.7363865700996993E+00   0.8294619870788233E+01   0.3299531112325385E+01   0.1354762390643629E+02   0.2270590332031787E-04   0.5987734790129801E-05
 7.0   0.8339021392798617E-03   0.1819479179078973E-01   0.6992161926665947E+00   0.6948957337531894E+01   0.5964548779838349E+01   0.1370593959677285E+02   0.1055456110492221E-04   0.1157789846304918E-04
 8.0   0.7580726397862354E-03   0.1643357297303208E-01   0.7544969649175520E+00   0.7437635185037417E+01   0.1035960293223241E+02   0.1254924417752496E+02   0.6155408449562033E-05   0.1825935406313629E-04
 9.0   0.7707045703267542E-03   0.2171799363340719E-01   0.8598451626826220E+00   0.7702676411551044E+01   0.1155655629729351E+02   0.1431232125413987E+02   0.6893288247409722E-05   0.2651251546994034E-04
10.0   0.7066454894701490E-03   0.2354580712551961E-01   0.8425428969337869E+00   0.7089105132590109E+01   0.9527375396608791E+01   0.1773922050296252E+02   0.1002982901439650E-04   0.3957149127403164E-04
11.0   0.6084851789741843E-03   0.2170970620012314E-01   0.8039013996407249E+00   0.6150329354600382E+01   0.6803743867782213E+01   0.2254546193746869E+02   0.1592384408248946E-04   0.5665464893746023E-04
12.0   0.1026980540219598E-02   0.2353252178142453E-01   0.8150851985630151E+00   0.5792451739291227E+01   0.5708477570658239E+01   0.2527104088110779E+02   0.2056121225568091E-04   0.6842924419465666E-04
13.0   0.3443247404664215E-02   0.3331064479406797E-01   0.8053812109638158E+00   0.5407856853895846E+01   0.4707351825332416E+01   0.2735105991443152E+02   0.2561866657612054E-04   0.7232275168576709E-04
14.0   0.6772469346540145E-02   0.4730218393505369E-01   0.7666955655683805E+00   0.5040758113175659E+01   0.3878824265449422E+01   0.2823424760267084E+02   0.3004978837049627E-04   0.6581671054076285E-04
15.0   0.5091727138046695E-02   0.4663360666267297E-01   0.7652798633889591E+00   0.5527051491634064E+01   0.4104800993362373E+01   0.2526772201388995E+02   0.2793055642308019E-04   0.4673673342296394E-04
16.0   0.4606935269957257E-02   0.6453891782426906E-01   0.7522574571716596E+00   0.6043220874098734E+01   0.3532920297372370E+01   0.2467218522014711E+02   0.3491061111549627E-04   0.2997074599245246E-04
17.0   0.2378693699686366E-02   0.6455565939700901E-01   0.7859899506185380E+00   0.8459036444738716E+01   0.3802074090284001E+01   0.2063204940567925E+02   0.3825534149116594E-04   0.1527518295264746E-04
18.0   0.1626620146622116E-02   0.6491715013979911E-01   0.8295934281321584E+00   0.1309512037176358E+02   0.3657364395533373E+01   0.1422216909670487E+02   0.4238254651022229E-04   0.6898247051114094E-05
19.0   0.2518468422477380E-02   0.7972653659051807E-01   0.8709963013490359E+00   0.1930391071123201E+02   0.1313721078367868E+01   0.8109244089999942E+01   0.9142325454169279E-04   0.2196695486898388E-05
20.0   0.4287077027020974E-02   0.9020352882145775E-01   0.9678226606369293E+00   0.2479471178913550E+02   0.2116903553617287E-01   0.3864834724226279E+01   0.3407756557035374E-03   0.3092864114496140E-06
21.0   0.6135419304955156E-02   0.9787481897591518E-01   0.1063993230096734E+01   0.2657155068747440E+02   0.6294952739535335E-02   0.2662068557573952E+01   0.2994088096154584E-03   0.1793424521362307E-06
22.0   0.7374054528079587E-02   0.9821022733222343E-01   0.1127247007684973E+01   0.2629312235393711E+02   0.1142905166989149E-01   0.2398246049690858E+01   0.2732560478356114E-03   0.1671895432879825E-06
23.0   0.7882478959655940E-02   0.9404652321286103E-01   0.1144594700215425E+01   0.2497898075591739E+02   0.6030248026217986E-02   0.2594145843789351E+01   0.3192565058779688E-03   0.1553515963007953E-06
24.0   0.8784400194602625E-02   0.9187220281461859E-01   0.1104451820850433E+01   0.2311848056029817E+02   0.2784755969096839E-03   0.3258921909672916E+01   0.4652958974296319E-03   0.1560354741365994E-06
